transaction_row_id,id,diary_day,tran,transaction_date,diary_date,dow_weight,amnt,payment,pi,payment_instrument,multipi_breakdown,mixed_payment_method,ambiguous_payment_method,merch,tely_group,tely_category,category_rule,crosswalk_quality,pay010,pay011,pay016,pay020,pay030,pay040,pay041,pay042,pay050,count_eligible,dollar_eligible,liquid_narrow_count,liquid_broad_count,not_liquid_narrow_count,not_liquid_broad_count,liquid_narrow_amount,liquid_broad_amount,parsed_component_total,component_total_gap,component_total_matches
3486,100729,2,3,2019-10-18,2019-10-18,0.8702455163002014,6.1000000000000005,1,5,Prepaid/gift/EBT card,,FALSE,TRUE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,6.1000000000000005,0,TRUE
3487,100729,3,1,2019-10-19,2019-10-19,1.1638731956481934,98.56,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,98.56,0,TRUE
3488,105114,1,1,2019-10-10,2019-10-10,0.5435580611228943,4.3,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4.3,4.3,4.3,0,TRUE
3491,105155,1,1,2019-10-09,2019-10-09,0.249986931681633,79.95,1,3,Credit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,79.95,0,TRUE
3492,105155,1,2,2019-10-09,2019-10-09,0.249986931681633,34,1,1,Cash,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,34,34,34,0,TRUE
3494,105155,2,2,2019-10-10,2019-10-10,0.24998560547828672,4.99,1,3,Credit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,4.99,0,TRUE
3495,105155,2,3,2019-10-10,2019-10-10,0.24998560547828672,0.99,1,3,Credit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,0.99,0,TRUE
3497,105155,2,5,2019-10-10,2019-10-10,0.24998560547828672,45.84,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,45.84,0,TRUE
3500,105155,3,3,2019-10-11,2019-10-11,0.2499900460243225,3.42,1,3,Credit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,3.42,0,TRUE
3501,105155,3,4,2019-10-11,2019-10-11,0.2499900460243225,34.34,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,34.34,34.34,34.34,0,TRUE
3503,102901,1,1,2019-10-13,2019-10-13,0.4632962644100189,10.8,1,3,Credit card,,FALSE,FALSE,9,public_transportation,taxi_air_delivery_proxy,merch9_taxi_air_delivery,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,10.8,0,TRUE
3504,102901,1,2,2019-10-13,2019-10-13,0.4632962644100189,20,1,1,Cash,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,20,20,20,0,TRUE
3506,102901,2,1,2019-10-14,2019-10-14,0.3690992593765259,14,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,14,14,14,0,TRUE
3507,102901,2,2,2019-10-14,2019-10-14,0.3690992593765259,26,1,1,Cash,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,26,26,26,0,TRUE
3508,102901,3,1,2019-10-15,2019-10-15,0.4779151976108551,2,1,1,Cash,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,2,2,2,0,TRUE
3509,102901,3,2,2019-10-15,2019-10-15,0.4779151976108551,6.21,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,6.21,0,TRUE
3512,102901,3,5,2019-10-15,2019-10-15,0.4779151976108551,25,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,25,0,TRUE
3515,104086,3,1,2019-10-21,2019-10-21,1.1385700702667236,130,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,130,130,130,0,TRUE
3516,100530,1,1,2019-10-05,2019-10-05,0.2499653398990631,12,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,12,12,12,0,TRUE
3517,100530,3,1,2019-10-07,2019-10-07,0.24996298551559448,30,1,7,Online banking bill payment,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,30,30,0,TRUE
3521,101486,1,3,2019-10-13,2019-10-13,0.24970462918281555,2.15,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,2.15,2.15,2.15,0,TRUE
3522,101486,1,4,2019-10-13,2019-10-13,0.24970462918281555,5.3500000000000005,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,5.3500000000000005,5.3500000000000005,5.3500000000000005,0,TRUE
3524,101486,2,1,2019-10-14,2019-10-14,0.24997715651988983,16.14,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,16.14,16.14,16.14,0,TRUE
3525,101486,3,1,2019-10-15,2019-10-15,0.2499704509973526,3.27,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,3.27,3.27,3.27,0,TRUE
3526,101486,3,2,2019-10-15,2019-10-15,0.2499704509973526,17.39,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,17.39,17.39,17.39,0,TRUE
3531,104314,2,1,2019-10-01,2019-10-01,0.6200761198997498,42.44,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,42.44,42.44,42.44,0,TRUE
3537,103784,2,1,2019-10-01,2019-10-01,0.24995914101600647,3,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,3,3,3,0,TRUE
3540,103784,3,1,2019-10-02,2019-10-02,0.2499590367078781,225,1,7,Online banking bill payment,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,225,225,0,TRUE
3547,101263,2,2,2019-10-13,2019-10-13,0.6838899850845337,65,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,65,0,TRUE
3549,101263,3,2,2019-10-14,2019-10-14,0.6212658286094666,0.99,1,3,Credit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,0.99,0,TRUE
3550,102094,1,1,2019-10-29,2019-10-29,0.2499612420797348,25,1,3,Credit card,,FALSE,FALSE,9,public_transportation,taxi_air_delivery_proxy,merch9_taxi_air_delivery,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,25,0,TRUE
3553,102094,2,2,2019-10-30,2019-10-30,0.2499610334634781,42,1,3,Credit card,,FALSE,FALSE,9,public_transportation,taxi_air_delivery_proxy,merch9_taxi_air_delivery,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,42,0,TRUE
3554,101119,1,1,2019-10-12,2019-10-12,0.24998359382152557,10.32,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,10.32,10.32,10.32,0,TRUE
3555,101119,1,2,2019-10-12,2019-10-12,0.24998359382152557,62.72,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,62.72,0,TRUE
3556,102057,1,1,2019-10-30,2019-10-30,0.49307435750961304,6,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,6,6,6,0,TRUE
3558,102057,1,3,2019-10-30,2019-10-30,0.49307435750961304,28.91,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,28.91,0,TRUE
3559,102057,1,4,2019-10-30,2019-10-30,0.49307435750961304,3.53,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,3.53,3.53,3.53,0,TRUE
3560,102057,1,5,2019-10-30,2019-10-30,0.49307435750961304,3,1,3,Credit card,,FALSE,FALSE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,3,0,TRUE
3562,102057,2,1,2019-10-31,2019-10-31,0.5144470930099487,8,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,8,8,8,0,TRUE
3563,102057,2,2,2019-10-31,2019-10-31,0.5144470930099487,10,1,1,Cash,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,10,10,10,0,TRUE
3564,102057,2,3,2019-10-31,2019-10-31,0.5144470930099487,2,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,2,2,2,0,TRUE
3567,102057,2,6,2019-10-31,2019-10-31,0.5144470930099487,24.53,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,24.53,24.53,24.53,0,TRUE
3576,104419,3,2,2019-10-31,2019-10-31,0.24995897710323337,200,1,6,Bank account number payment,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,200,200,0,TRUE
3578,101592,2,1,2019-10-09,2019-10-09,1.3036783933639526,5.07,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,5.07,0,TRUE
3579,101592,2,2,2019-10-09,2019-10-09,1.3036783933639526,12.63,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,12.63,0,TRUE
3580,101592,3,1,2019-10-10,2019-10-10,1.2088422775268557,4,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4,4,4,0,TRUE
3581,101592,3,2,2019-10-10,2019-10-10,1.2088422775268557,9,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,9,9,9,0,TRUE
3584,101592,3,5,2019-10-10,2019-10-10,1.2088422775268557,8,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,8,8,8,0,TRUE
3585,101592,3,6,2019-10-10,2019-10-10,1.2088422775268557,4.32,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,4.32,0,TRUE
3586,101715,1,1,2019-10-08,2019-10-08,0.2499731034040451,16.56,1,5,Prepaid/gift/EBT card,,FALSE,TRUE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,16.56,0,TRUE
3587,101715,1,2,2019-10-08,2019-10-08,0.2499731034040451,29.73,1,10,Mobile payment app,,FALSE,TRUE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,29.73,0,TRUE
3588,101715,1,3,2019-10-08,2019-10-08,0.2499731034040451,3.6,1,5,Prepaid/gift/EBT card,,FALSE,TRUE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,3.6,0,TRUE
3592,101715,2,3,2019-10-09,2019-10-09,0.24997250735759735,6.5,1,1,Cash,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,6.5,6.5,6.5,0,TRUE
3594,101715,2,5,2019-10-09,2019-10-09,0.24997250735759735,29,1,4,Debit card,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,29,29,29,0,TRUE
3595,101715,3,1,2019-10-10,2019-10-10,0.2499680072069168,11,1,5,Prepaid/gift/EBT card,,FALSE,TRUE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,11,0,TRUE
3597,105439,3,2,2019-10-10,2019-10-10,0.5183345675468445,52,1,4,Debit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,52,52,52,0,TRUE
3602,104428,3,1,2019-10-28,2019-10-28,0.6091539859771729,80,1,1,Cash,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,80,80,80,0,TRUE
3603,104428,3,2,2019-10-28,2019-10-28,0.6091539859771729,46.03,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,46.03,0,TRUE
3607,101629,2,1,2019-10-23,2019-10-23,0.3944868743419647,100.94,1,3,Credit card,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,100.94,0,TRUE
3608,103829,2,1,2019-10-27,2019-10-27,0.7941153645515442,2,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,2,2,2,0,TRUE
3609,103829,3,1,2019-10-28,2019-10-28,0.9338852763175964,1.2,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,1.2,1.2,1.2,0,TRUE
3610,103714,1,1,2019-10-20,2019-10-20,1.0133851766586304,5,1,1,Cash,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,1,TRUE,TRUE,1,1,0,0,5,5,5,0,TRUE
3611,103714,2,1,2019-10-21,2019-10-21,1.0838524103164673,6.7,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,6.7,6.7,6.7,0,TRUE
3612,103714,3,1,2019-10-22,2019-10-22,1.6039350032806396,3.97,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,3.97,3.97,3.97,0,TRUE
3613,103714,3,2,2019-10-22,2019-10-22,1.6039350032806396,11.76,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,11.76,11.76,11.76,0,TRUE
3614,101244,1,1,2019-10-16,2019-10-16,0.7633046507835388,26.47,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,26.47,0,TRUE
3615,101244,1,2,2019-10-16,2019-10-16,0.7633046507835388,200,1,2,Check,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,2,TRUE,TRUE,1,1,0,0,200,200,200,0,TRUE
3616,101244,2,1,2019-10-17,2019-10-17,0.7823840975761414,13.5,1,5,Prepaid/gift/EBT card,,FALSE,TRUE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,13.5,0,TRUE
3617,101244,3,1,2019-10-18,2019-10-18,0.909092903137207,9.5,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,9.5,0,TRUE
3623,101246,1,1,2019-10-25,2019-10-25,0.6383578777313232,10.8,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,10.8,10.8,10.8,0,TRUE
3624,101246,1,2,2019-10-25,2019-10-25,0.6383578777313232,5,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,5,5,5,0,TRUE
3628,101246,3,1,2019-10-27,2019-10-27,0.4030181169509888,29.39,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,29.39,29.39,29.39,0,TRUE
3629,101931,1,1,2019-10-11,2019-10-11,0.5401315689086914,4,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4,4,4,0,TRUE
3631,101931,1,3,2019-10-11,2019-10-11,0.5401315689086914,28.03,1,7,Online banking bill payment,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,28.03,28.03,0,TRUE
3633,101931,3,1,2019-10-13,2019-10-13,0.5520901083946228,100,1,2,Check,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,1,TRUE,TRUE,1,1,0,0,100,100,100,0,TRUE
3636,102390,1,2,2019-10-29,2019-10-29,0.4316684603691101,8.5,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,8.5,0,TRUE
3638,102390,3,1,2019-10-31,2019-10-31,0.5043028593063354,8.5,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,8.5,0,TRUE
3644,100015,1,1,2019-10-15,2019-10-15,2.974886417388916,72.59,1,2,Check,,FALSE,FALSE,19,utilities,utilities,merch19_pay040_goods_pay041_utility,merchant_or_followup_match,,,,,,1,1,,,TRUE,TRUE,1,1,0,0,72.59,72.59,72.59,0,TRUE
3645,100015,1,2,2019-10-15,2019-10-15,2.974886417388916,57.56,1,2,Check,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,57.56,57.56,57.56,0,TRUE
3646,100015,1,3,2019-10-15,2019-10-15,2.974886417388916,52.6,1,2,Check,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,52.6,52.6,52.6,0,TRUE
3647,100015,1,4,2019-10-15,2019-10-15,2.974886417388916,11.39,1,2,Check,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,11.39,11.39,11.39,0,TRUE
3650,100015,3,1,2019-10-17,2019-10-17,2.118818521499634,2,1,1,Cash,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,1,TRUE,TRUE,1,1,0,0,2,2,2,0,TRUE
3651,101546,1,1,2019-10-05,2019-10-05,0.3139466643333435,32.4,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,32.4,0,TRUE
3652,101546,1,2,2019-10-05,2019-10-05,0.3139466643333435,1,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,1,1,1,0,TRUE
3655,101546,2,2,2019-10-06,2019-10-06,0.3130772113800049,5.7,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,5.7,0,TRUE
3662,104667,2,1,2019-10-01,2019-10-01,0.3505052924156189,1,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,1,1,1,0,TRUE
3663,104667,2,2,2019-10-01,2019-10-01,0.3505052924156189,12.5,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,12.5,0,TRUE
3664,104667,2,3,2019-10-01,2019-10-01,0.3505052924156189,8.39,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,8.39,0,TRUE
3666,104667,3,1,2019-10-02,2019-10-02,0.46152183413505554,7.3,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,7.3,0,TRUE
3667,104667,3,2,2019-10-02,2019-10-02,0.46152183413505554,56.89,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,56.89,0,TRUE
3678,104256,2,2,2019-10-18,2019-10-18,0.4491402506828308,0.75,1,3,Credit card,,FALSE,FALSE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,0.75,0,TRUE
3681,104256,2,5,2019-10-18,2019-10-18,0.4491402506828308,20.6,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,20.6,0,TRUE
3682,104256,3,1,2019-10-19,2019-10-19,0.3885647654533386,5.51,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,5.51,0,TRUE
