transaction_row_id,component_number,component_label,component_pi,component_amount,component_source,component_liquid_narrow,component_liquid_broad,payment_instrument
1044,1,,4,289,single_method_pi,TRUE,TRUE,Debit card
1045,1,,4,37,single_method_pi,TRUE,TRUE,Debit card
1053,1,,6,455,single_method_pi,FALSE,TRUE,Bank account number payment
1054,1,,3,60,single_method_pi,FALSE,FALSE,Credit card
1058,1,,3,0.25,single_method_pi,FALSE,FALSE,Credit card
1059,1,,4,73.83,single_method_pi,TRUE,TRUE,Debit card
1060,1,,3,20.93,single_method_pi,FALSE,FALSE,Credit card
1066,1,,3,6.97,single_method_pi,FALSE,FALSE,Credit card
1067,1,,3,29.61,single_method_pi,FALSE,FALSE,Credit card
1068,1,,1,1,single_method_pi,TRUE,TRUE,Cash
1071,1,,4,95,single_method_pi,TRUE,TRUE,Debit card
1074,1,,4,12,single_method_pi,TRUE,TRUE,Debit card
1076,1,,4,37,single_method_pi,TRUE,TRUE,Debit card
1077,1,,4,15,single_method_pi,TRUE,TRUE,Debit card
1078,1,,4,3,single_method_pi,TRUE,TRUE,Debit card
1080,1,,4,15,single_method_pi,TRUE,TRUE,Debit card
1083,1,,3,15,single_method_pi,FALSE,FALSE,Credit card
1084,1,,5,147.74,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
1085,1,,5,100,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
1087,1,,5,196,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
1088,1,,5,200,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
1089,1,,3,157,single_method_pi,FALSE,FALSE,Credit card
1091,1,,3,17.89,single_method_pi,FALSE,FALSE,Credit card
1093,1,,7,69,single_method_pi,FALSE,TRUE,Online banking bill payment
1094,1,,6,215,single_method_pi,FALSE,TRUE,Bank account number payment
1095,1,,7,46.94,single_method_pi,FALSE,TRUE,Online banking bill payment
1097,1,,4,25.45,single_method_pi,TRUE,TRUE,Debit card
1101,1,,1,5,single_method_pi,TRUE,TRUE,Cash
1102,1,,1,18,single_method_pi,TRUE,TRUE,Cash
1105,1,,13,17.580000000000002,single_method_pi,FALSE,FALSE,Other payment method
1106,1,,4,18.77,single_method_pi,TRUE,TRUE,Debit card
1109,1,,1,15.28,single_method_pi,TRUE,TRUE,Cash
1113,1,,4,6.18,single_method_pi,TRUE,TRUE,Debit card
1114,1,,1,10,single_method_pi,TRUE,TRUE,Cash
1117,1,,1,9.27,single_method_pi,TRUE,TRUE,Cash
1118,1,,4,15.09,single_method_pi,TRUE,TRUE,Debit card
1119,1,,4,42.17,single_method_pi,TRUE,TRUE,Debit card
1121,1,,4,11.01,single_method_pi,TRUE,TRUE,Debit card
1123,1,,1,4,single_method_pi,TRUE,TRUE,Cash
1124,1,,13,25,single_method_pi,FALSE,FALSE,Other payment method
1125,1,,4,33.71,single_method_pi,TRUE,TRUE,Debit card
1126,1,,2,52,single_method_pi,TRUE,TRUE,Check
1129,1,,1,20,single_method_pi,TRUE,TRUE,Cash
1130,1,,4,17.91,single_method_pi,TRUE,TRUE,Debit card
1132,1,,4,27.41,single_method_pi,TRUE,TRUE,Debit card
1133,1,,4,27.41,single_method_pi,TRUE,TRUE,Debit card
1134,1,,4,62.79,single_method_pi,TRUE,TRUE,Debit card
1135,1,,1,10,single_method_pi,TRUE,TRUE,Cash
1136,1,,7,49.36,single_method_pi,FALSE,TRUE,Online banking bill payment
1138,1,,1,34.56,single_method_pi,TRUE,TRUE,Cash
1139,1,,1,45,single_method_pi,TRUE,TRUE,Cash
1140,1,,1,21.06,single_method_pi,TRUE,TRUE,Cash
1142,1,,1,5.91,single_method_pi,TRUE,TRUE,Cash
1145,1,,4,3.69,single_method_pi,TRUE,TRUE,Debit card
1148,1,,4,3.94,single_method_pi,TRUE,TRUE,Debit card
1154,1,,4,23.21,single_method_pi,TRUE,TRUE,Debit card
1155,1,,4,12,single_method_pi,TRUE,TRUE,Debit card
1157,1,,4,77.96000000000001,single_method_pi,TRUE,TRUE,Debit card
1158,1,,4,9.16,single_method_pi,TRUE,TRUE,Debit card
1159,1,,4,15.04,single_method_pi,TRUE,TRUE,Debit card
1160,1,,2,1397,single_method_pi,TRUE,TRUE,Check
1161,1,,2,418,single_method_pi,TRUE,TRUE,Check
1163,1,,6,755,single_method_pi,FALSE,TRUE,Bank account number payment
1164,1,,4,7.84,single_method_pi,TRUE,TRUE,Debit card
1165,1,,4,21,single_method_pi,TRUE,TRUE,Debit card
1167,1,,1,21,single_method_pi,TRUE,TRUE,Cash
1168,1,,2,170.72,single_method_pi,TRUE,TRUE,Check
1169,1,,3,6.41,single_method_pi,FALSE,FALSE,Credit card
1171,1,,3,51.76,single_method_pi,FALSE,FALSE,Credit card
1172,1,,3,20.05,single_method_pi,FALSE,FALSE,Credit card
1173,1,,3,37.5,single_method_pi,FALSE,FALSE,Credit card
1174,1,,3,0.99,single_method_pi,FALSE,FALSE,Credit card
1187,1,,3,58.58,single_method_pi,FALSE,FALSE,Credit card
1189,1,,3,13.99,single_method_pi,FALSE,FALSE,Credit card
1192,1,,6,148,single_method_pi,FALSE,TRUE,Bank account number payment
1193,1,,3,12,single_method_pi,FALSE,FALSE,Credit card
1194,1,,3,17,single_method_pi,FALSE,FALSE,Credit card
1198,1,,1,100,single_method_pi,TRUE,TRUE,Cash
1203,1,,3,30.19,single_method_pi,FALSE,FALSE,Credit card
1209,1,,7,218.8,single_method_pi,FALSE,TRUE,Online banking bill payment
1211,1,,7,231.7,single_method_pi,FALSE,TRUE,Online banking bill payment
1212,1,,7,464.2,single_method_pi,FALSE,TRUE,Online banking bill payment
1214,1,,7,300,single_method_pi,FALSE,TRUE,Online banking bill payment
1219,1,,3,32.46,single_method_pi,FALSE,FALSE,Credit card
1220,1,,1,15.81,single_method_pi,TRUE,TRUE,Cash
1221,1,,1,10.52,single_method_pi,TRUE,TRUE,Cash
1223,1,,7,34.12,single_method_pi,FALSE,TRUE,Online banking bill payment
1229,1,,4,60,single_method_pi,TRUE,TRUE,Debit card
1230,1,,4,45,single_method_pi,TRUE,TRUE,Debit card
1240,1,,1,26.75,single_method_pi,TRUE,TRUE,Cash
1253,1,,1,12.77,single_method_pi,TRUE,TRUE,Cash
1255,1,,3,17.97,single_method_pi,FALSE,FALSE,Credit card
1258,1,,1,15,single_method_pi,TRUE,TRUE,Cash
1260,1,,4,133.71,single_method_pi,TRUE,TRUE,Debit card
1261,1,,4,82.49,single_method_pi,TRUE,TRUE,Debit card
1262,1,,1,6.5600000000000005,single_method_pi,TRUE,TRUE,Cash
1264,1,,5,10,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
1265,1,,4,14.02,single_method_pi,TRUE,TRUE,Debit card
1267,1,,1,10,single_method_pi,TRUE,TRUE,Cash
1268,1,,4,33.51,single_method_pi,TRUE,TRUE,Debit card
1269,1,,1,6.9,single_method_pi,TRUE,TRUE,Cash
1270,1,,3,9,single_method_pi,FALSE,FALSE,Credit card
1275,1,,1,7,single_method_pi,TRUE,TRUE,Cash
1278,1,,3,13.02,single_method_pi,FALSE,FALSE,Credit card
1283,1,,3,16.34,single_method_pi,FALSE,FALSE,Credit card
1286,1,,4,5,single_method_pi,TRUE,TRUE,Debit card
1292,1,,1,3,single_method_pi,TRUE,TRUE,Cash
1300,1,,1,26.8,single_method_pi,TRUE,TRUE,Cash
1304,1,,3,50,single_method_pi,FALSE,FALSE,Credit card
1306,1,,2,10,single_method_pi,TRUE,TRUE,Check
1308,1,,4,42.03,single_method_pi,TRUE,TRUE,Debit card
1310,1,,4,45.17,single_method_pi,TRUE,TRUE,Debit card
1311,1,,1,11,single_method_pi,TRUE,TRUE,Cash
1312,1,,1,1,single_method_pi,TRUE,TRUE,Cash
1318,1,,4,116.19,single_method_pi,TRUE,TRUE,Debit card
1319,1,,4,28.54,single_method_pi,TRUE,TRUE,Debit card
1320,1,,4,47.75,single_method_pi,TRUE,TRUE,Debit card
1321,1,,4,40.14,single_method_pi,TRUE,TRUE,Debit card
1322,1,,4,24.28,single_method_pi,TRUE,TRUE,Debit card
1325,1,,4,41,single_method_pi,TRUE,TRUE,Debit card
1327,1,,4,33.37,single_method_pi,TRUE,TRUE,Debit card
1328,1,,4,8.05,single_method_pi,TRUE,TRUE,Debit card
1329,1,,4,27.11,single_method_pi,TRUE,TRUE,Debit card
1333,1,,1,41,single_method_pi,TRUE,TRUE,Cash
1336,1,,1,5.67,single_method_pi,TRUE,TRUE,Cash
1338,1,,4,6.57,single_method_pi,TRUE,TRUE,Debit card
1343,1,,4,6.37,single_method_pi,TRUE,TRUE,Debit card
1344,1,,4,9.75,single_method_pi,TRUE,TRUE,Debit card
1346,1,,3,62.06,single_method_pi,FALSE,FALSE,Credit card
1349,1,,3,38.28,single_method_pi,FALSE,FALSE,Credit card
1350,1,,3,34.96,single_method_pi,FALSE,FALSE,Credit card
1354,1,,4,45.71,single_method_pi,TRUE,TRUE,Debit card
1355,1,,4,15,single_method_pi,TRUE,TRUE,Debit card
1357,1,,4,6.8500000000000005,single_method_pi,TRUE,TRUE,Debit card
1371,1,,4,28.15,single_method_pi,TRUE,TRUE,Debit card
1374,1,,4,5.3500000000000005,single_method_pi,TRUE,TRUE,Debit card
1375,1,,7,195.85,single_method_pi,FALSE,TRUE,Online banking bill payment
1376,1,,4,18.45,single_method_pi,TRUE,TRUE,Debit card
1377,1,,4,52.39,single_method_pi,TRUE,TRUE,Debit card
1378,1,,1,2.17,single_method_pi,TRUE,TRUE,Cash
1380,1,,1,28,single_method_pi,TRUE,TRUE,Cash
1381,1,,1,71.25,single_method_pi,TRUE,TRUE,Cash
1382,1,,1,158.04,single_method_pi,TRUE,TRUE,Cash
1384,1,,1,10.5,single_method_pi,TRUE,TRUE,Cash
1388,1,,4,53.76,single_method_pi,TRUE,TRUE,Debit card
1390,1,,7,19.95,single_method_pi,FALSE,TRUE,Online banking bill payment
1391,1,,7,17.98,single_method_pi,FALSE,TRUE,Online banking bill payment
1393,1,,4,28.12,single_method_pi,TRUE,TRUE,Debit card
1396,1,,4,174.55,single_method_pi,TRUE,TRUE,Debit card
1397,1,,4,70.24,single_method_pi,TRUE,TRUE,Debit card
1404,1,,1,10,single_method_pi,TRUE,TRUE,Cash
1406,1,,1,1,single_method_pi,TRUE,TRUE,Cash
1407,1,,1,10,single_method_pi,TRUE,TRUE,Cash
1408,1,,1,10,single_method_pi,TRUE,TRUE,Cash
1409,1,,4,47.52,single_method_pi,TRUE,TRUE,Debit card
1414,1,,4,100.39,single_method_pi,TRUE,TRUE,Debit card
1415,1,,1,10,single_method_pi,TRUE,TRUE,Cash
1416,1,,1,10,single_method_pi,TRUE,TRUE,Cash
1417,1,,1,12.54,single_method_pi,TRUE,TRUE,Cash
1418,1,,4,30.91,single_method_pi,TRUE,TRUE,Debit card
1421,1,,4,284.91,single_method_pi,TRUE,TRUE,Debit card
1426,1,,1,7.36,single_method_pi,TRUE,TRUE,Cash
1427,1,,4,48.01,single_method_pi,TRUE,TRUE,Debit card
1429,1,,4,32.93,single_method_pi,TRUE,TRUE,Debit card
1436,1,,2,150,single_method_pi,TRUE,TRUE,Check
1445,1,,3,89,single_method_pi,FALSE,FALSE,Credit card
1447,1,,2,225,single_method_pi,TRUE,TRUE,Check
1451,1,,1,10,single_method_pi,TRUE,TRUE,Cash
1455,1,,2,10,single_method_pi,TRUE,TRUE,Check
1456,1,,1,21.67,single_method_pi,TRUE,TRUE,Cash
1457,1,,1,1,single_method_pi,TRUE,TRUE,Cash
1460,1,,2,37.33,single_method_pi,TRUE,TRUE,Check
1462,1,,6,196,single_method_pi,FALSE,TRUE,Bank account number payment
1465,1,,3,20.28,single_method_pi,FALSE,FALSE,Credit card
1467,1,,1,10.86,single_method_pi,TRUE,TRUE,Cash
1468,1,,4,61.75,single_method_pi,TRUE,TRUE,Debit card
1474,1,,4,21.85,single_method_pi,TRUE,TRUE,Debit card
1476,1,,6,39.95,single_method_pi,FALSE,TRUE,Bank account number payment
1478,1,,6,165,single_method_pi,FALSE,TRUE,Bank account number payment
1479,1,,3,1.37,single_method_pi,FALSE,FALSE,Credit card
1480,1,,3,25,single_method_pi,FALSE,FALSE,Credit card
1483,1,,3,38,single_method_pi,FALSE,FALSE,Credit card
1486,1,,3,33.410000000000004,single_method_pi,FALSE,FALSE,Credit card
1488,1,,3,16.95,single_method_pi,FALSE,FALSE,Credit card
1490,1,,3,21.04,single_method_pi,FALSE,FALSE,Credit card
1492,1,,3,8.43,single_method_pi,FALSE,FALSE,Credit card
1493,1,,3,9.31,single_method_pi,FALSE,FALSE,Credit card
1496,1,,3,12.72,single_method_pi,FALSE,FALSE,Credit card
1497,1,,6,1988.52,single_method_pi,FALSE,TRUE,Bank account number payment
1501,1,,3,70.82000000000001,single_method_pi,FALSE,FALSE,Credit card
1504,1,,3,41.05,single_method_pi,FALSE,FALSE,Credit card
1507,1,,4,13.5,single_method_pi,TRUE,TRUE,Debit card
1511,1,,1,10,single_method_pi,TRUE,TRUE,Cash
1512,1,,6,191.66,single_method_pi,FALSE,TRUE,Bank account number payment
1516,1,,3,26.63,single_method_pi,FALSE,FALSE,Credit card
1519,1,,1,20.64,single_method_pi,TRUE,TRUE,Cash
1520,1,,3,45.38,single_method_pi,FALSE,FALSE,Credit card
1521,1,,1,17.85,single_method_pi,TRUE,TRUE,Cash
1522,1,,1,17.650000000000002,single_method_pi,TRUE,TRUE,Cash
1524,1,,6,113.76,single_method_pi,FALSE,TRUE,Bank account number payment
1526,1,,4,32.78,single_method_pi,TRUE,TRUE,Debit card
1528,1,,4,1.99,single_method_pi,TRUE,TRUE,Debit card
1530,1,,4,16.73,single_method_pi,TRUE,TRUE,Debit card
1538,1,,3,17.97,single_method_pi,FALSE,FALSE,Credit card
1540,1,,4,18.53,single_method_pi,TRUE,TRUE,Debit card
1542,1,,4,12.58,single_method_pi,TRUE,TRUE,Debit card
1545,1,,4,38.68,single_method_pi,TRUE,TRUE,Debit card
1546,1,,1,5,single_method_pi,TRUE,TRUE,Cash
1549,1,,7,157.57,single_method_pi,FALSE,TRUE,Online banking bill payment
1550,1,,1,4.9,single_method_pi,TRUE,TRUE,Cash
1559,1,,3,17.17,single_method_pi,FALSE,FALSE,Credit card
1564,1,,4,31.45,single_method_pi,TRUE,TRUE,Debit card
1565,1,,1,0.89,single_method_pi,TRUE,TRUE,Cash
1566,1,,1,2,single_method_pi,TRUE,TRUE,Cash
1575,1,,3,31.41,single_method_pi,FALSE,FALSE,Credit card
1581,1,,3,40.19,single_method_pi,FALSE,FALSE,Credit card
1583,1,,3,19.24,single_method_pi,FALSE,FALSE,Credit card
1585,1,,3,2.22,single_method_pi,FALSE,FALSE,Credit card
1586,1,,3,8,single_method_pi,FALSE,FALSE,Credit card
1589,1,,3,38.42,single_method_pi,FALSE,FALSE,Credit card
1590,1,,3,10.64,single_method_pi,FALSE,FALSE,Credit card
1592,1,,3,17.98,single_method_pi,FALSE,FALSE,Credit card
1601,1,,5,10.5,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
1602,1,,3,16.96,single_method_pi,FALSE,FALSE,Credit card
1604,1,,3,9.66,single_method_pi,FALSE,FALSE,Credit card
1605,1,,3,187.76,single_method_pi,FALSE,FALSE,Credit card
1607,1,,4,9.26,single_method_pi,TRUE,TRUE,Debit card
1614,1,,1,8.6,single_method_pi,TRUE,TRUE,Cash
1615,1,,1,10.26,single_method_pi,TRUE,TRUE,Cash
1626,1,,3,154.39,single_method_pi,FALSE,FALSE,Credit card
1627,1,,3,44.56,single_method_pi,FALSE,FALSE,Credit card
1629,1,,3,64.12,single_method_pi,FALSE,FALSE,Credit card
1631,1,,3,4.82,single_method_pi,FALSE,FALSE,Credit card
1634,1,,4,36.13,single_method_pi,TRUE,TRUE,Debit card
1635,1,,1,2,single_method_pi,TRUE,TRUE,Cash
1647,1,,6,650,single_method_pi,FALSE,TRUE,Bank account number payment
1648,1,,4,77.94,single_method_pi,TRUE,TRUE,Debit card
1651,1,,1,14.19,single_method_pi,TRUE,TRUE,Cash
1653,1,,4,43.25,single_method_pi,TRUE,TRUE,Debit card
1660,1,,1,16.47,single_method_pi,TRUE,TRUE,Cash
1661,1,,1,5,single_method_pi,TRUE,TRUE,Cash
1662,1,,3,32.230000000000004,single_method_pi,FALSE,FALSE,Credit card
1663,1,,3,11.6,single_method_pi,FALSE,FALSE,Credit card
1665,1,,3,3.2,single_method_pi,FALSE,FALSE,Credit card
1666,1,,3,2.98,single_method_pi,FALSE,FALSE,Credit card
1669,1,,3,35.65,single_method_pi,FALSE,FALSE,Credit card
1670,1,,3,20.38,single_method_pi,FALSE,FALSE,Credit card
1671,1,,3,21.63,single_method_pi,FALSE,FALSE,Credit card
1674,1,,6,2037.79,single_method_pi,FALSE,TRUE,Bank account number payment
1675,1,,3,33.54,single_method_pi,FALSE,FALSE,Credit card
1689,1,,3,61.43,single_method_pi,FALSE,FALSE,Credit card
1690,1,,2,1380,single_method_pi,TRUE,TRUE,Check
1693,1,,1,1.45,single_method_pi,TRUE,TRUE,Cash
1696,1,,1,1.47,single_method_pi,TRUE,TRUE,Cash
1697,1,,3,22.39,single_method_pi,FALSE,FALSE,Credit card
1699,1,,4,5.95,single_method_pi,TRUE,TRUE,Debit card
1700,1,,4,7.41,single_method_pi,TRUE,TRUE,Debit card
1701,1,,4,8.26,single_method_pi,TRUE,TRUE,Debit card
1707,1,,4,64.99,single_method_pi,TRUE,TRUE,Debit card
1712,1,,11,552,single_method_pi,FALSE,TRUE,Account-to-account transfer
1713,1,,4,31,single_method_pi,TRUE,TRUE,Debit card
1714,1,,1,6.25,single_method_pi,TRUE,TRUE,Cash
1716,1,,1,5.88,single_method_pi,TRUE,TRUE,Cash
1718,1,,4,51.09,single_method_pi,TRUE,TRUE,Debit card
1727,1,,1,15,single_method_pi,TRUE,TRUE,Cash
1729,1,,4,16,single_method_pi,TRUE,TRUE,Debit card
1731,1,,4,26.2,single_method_pi,TRUE,TRUE,Debit card
1733,1,,4,50,single_method_pi,TRUE,TRUE,Debit card
1736,1,,1,3.23,single_method_pi,TRUE,TRUE,Cash
1751,1,,1,24,single_method_pi,TRUE,TRUE,Cash
1753,1,,4,130.02,single_method_pi,TRUE,TRUE,Debit card
1759,1,,1,4.28,single_method_pi,TRUE,TRUE,Cash
1760,1,,4,15.6,single_method_pi,TRUE,TRUE,Debit card
1761,1,,4,105.21,single_method_pi,TRUE,TRUE,Debit card
1762,1,,6,161.01,single_method_pi,FALSE,TRUE,Bank account number payment
1765,1,,1,29.21,single_method_pi,TRUE,TRUE,Cash
1766,1,,2,132,single_method_pi,TRUE,TRUE,Check
1770,1,,1,16.830000000000002,single_method_pi,TRUE,TRUE,Cash
1773,1,,4,8.34,single_method_pi,TRUE,TRUE,Debit card
1777,1,,4,199.01,single_method_pi,TRUE,TRUE,Debit card
1778,1,,4,9.54,single_method_pi,TRUE,TRUE,Debit card
1780,1,,4,25.18,single_method_pi,TRUE,TRUE,Debit card
1781,1,,4,13.9,single_method_pi,TRUE,TRUE,Debit card
1786,1,,1,10.59,single_method_pi,TRUE,TRUE,Cash
1790,1,,1,7.55,single_method_pi,TRUE,TRUE,Cash
1791,1,,3,42.75,single_method_pi,FALSE,FALSE,Credit card
1794,1,,3,24,single_method_pi,FALSE,FALSE,Credit card
1806,1,,1,4.24,single_method_pi,TRUE,TRUE,Cash
1807,1,,1,18,single_method_pi,TRUE,TRUE,Cash
1814,1,,7,600,single_method_pi,FALSE,TRUE,Online banking bill payment
1817,1,,3,2,single_method_pi,FALSE,FALSE,Credit card
1818,1,,3,36,single_method_pi,FALSE,FALSE,Credit card
1826,1,,4,4,single_method_pi,TRUE,TRUE,Debit card
1829,1,,13,45.35,single_method_pi,FALSE,FALSE,Other payment method
1831,1,,1,5,single_method_pi,TRUE,TRUE,Cash
1832,1,,4,22,single_method_pi,TRUE,TRUE,Debit card
1842,1,,3,14.85,single_method_pi,FALSE,FALSE,Credit card
1851,1,,3,11,single_method_pi,FALSE,FALSE,Credit card
1852,1,,3,11,single_method_pi,FALSE,FALSE,Credit card
1853,1,,1,10,single_method_pi,TRUE,TRUE,Cash
1854,1,,1,10,single_method_pi,TRUE,TRUE,Cash
1860,1,,3,43,single_method_pi,FALSE,FALSE,Credit card
1866,1,,1,9.32,single_method_pi,TRUE,TRUE,Cash
1867,1,,1,9,single_method_pi,TRUE,TRUE,Cash
1877,1,,3,198.63,single_method_pi,FALSE,FALSE,Credit card
1879,1,,1,8.88,single_method_pi,TRUE,TRUE,Cash
1880,1,,1,10.6,single_method_pi,TRUE,TRUE,Cash
1887,1,,3,30.28,single_method_pi,FALSE,FALSE,Credit card
1889,1,,3,28.71,single_method_pi,FALSE,FALSE,Credit card
1893,1,,3,9.84,single_method_pi,FALSE,FALSE,Credit card
1894,1,,2,90,single_method_pi,TRUE,TRUE,Check
1896,1,,6,40,single_method_pi,FALSE,TRUE,Bank account number payment
1898,1,,3,11.93,single_method_pi,FALSE,FALSE,Credit card
1899,1,,3,26.57,single_method_pi,FALSE,FALSE,Credit card
1901,1,,1,19.39,single_method_pi,TRUE,TRUE,Cash
1903,1,,1,2.5,single_method_pi,TRUE,TRUE,Cash
1905,1,,1,11.03,single_method_pi,TRUE,TRUE,Cash
1908,1,,1,15.53,single_method_pi,TRUE,TRUE,Cash
1919,1,,1,8,single_method_pi,TRUE,TRUE,Cash
1921,1,,3,42.28,single_method_pi,FALSE,FALSE,Credit card
1923,1,,3,0.99,single_method_pi,FALSE,FALSE,Credit card
1924,1,,3,9.62,single_method_pi,FALSE,FALSE,Credit card
1925,1,,3,82.09,single_method_pi,FALSE,FALSE,Credit card
1929,1,,4,20.45,single_method_pi,TRUE,TRUE,Debit card
1934,1,,4,23,single_method_pi,TRUE,TRUE,Debit card
1935,1,,4,144.4,single_method_pi,TRUE,TRUE,Debit card
1939,1,,1,5,single_method_pi,TRUE,TRUE,Cash
1942,1,,1,1,single_method_pi,TRUE,TRUE,Cash
1943,1,,2,1208,single_method_pi,TRUE,TRUE,Check
1944,1,,2,25,single_method_pi,TRUE,TRUE,Check
1947,1,,1,3,single_method_pi,TRUE,TRUE,Cash
1948,1,,4,65,single_method_pi,TRUE,TRUE,Debit card
1951,1,,1,7,single_method_pi,TRUE,TRUE,Cash
1962,1,,4,7,single_method_pi,TRUE,TRUE,Debit card
1963,1,,4,22,single_method_pi,TRUE,TRUE,Debit card
1964,1,,4,55.14,single_method_pi,TRUE,TRUE,Debit card
1965,1,,4,12.04,single_method_pi,TRUE,TRUE,Debit card
1966,1,,4,19.23,single_method_pi,TRUE,TRUE,Debit card
1968,1,,4,11.72,single_method_pi,TRUE,TRUE,Debit card
1969,1,,11,867,single_method_pi,FALSE,TRUE,Account-to-account transfer
1970,1,,3,8,single_method_pi,FALSE,FALSE,Credit card
1986,1,,7,1000,single_method_pi,FALSE,TRUE,Online banking bill payment
1987,1,,3,6.1000000000000005,single_method_pi,FALSE,FALSE,Credit card
1988,1,,3,128.48,single_method_pi,FALSE,FALSE,Credit card
1990,1,,3,82.7,single_method_pi,FALSE,FALSE,Credit card
1991,1,,3,1.8,single_method_pi,FALSE,FALSE,Credit card
1992,1,,1,6.23,single_method_pi,TRUE,TRUE,Cash
1993,1,,3,1311.44,single_method_pi,FALSE,FALSE,Credit card
1996,1,,1,21.05,single_method_pi,TRUE,TRUE,Cash
1997,1,,1,13.31,single_method_pi,TRUE,TRUE,Cash
1999,1,,3,6.9,single_method_pi,FALSE,FALSE,Credit card
2001,1,,3,31.56,single_method_pi,FALSE,FALSE,Credit card
2003,1,,3,40.37,single_method_pi,FALSE,FALSE,Credit card
2005,1,,3,462.9,single_method_pi,FALSE,FALSE,Credit card
2007,1,,3,8.07,single_method_pi,FALSE,FALSE,Credit card
2008,1,,3,33,single_method_pi,FALSE,FALSE,Credit card
2009,1,,1,4,single_method_pi,TRUE,TRUE,Cash
2010,1,,3,6.3500000000000005,single_method_pi,FALSE,FALSE,Credit card
2013,1,,3,21.68,single_method_pi,FALSE,FALSE,Credit card
2014,1,,3,24.3,single_method_pi,FALSE,FALSE,Credit card
2015,1,,1,3,single_method_pi,TRUE,TRUE,Cash
2016,1,,1,1.79,single_method_pi,TRUE,TRUE,Cash
2017,1,,2,109.7,single_method_pi,TRUE,TRUE,Check
2018,1,,3,26.74,single_method_pi,FALSE,FALSE,Credit card
2019,1,,3,16.240000000000002,single_method_pi,FALSE,FALSE,Credit card
2020,1,,6,126.6,single_method_pi,FALSE,TRUE,Bank account number payment
2021,1,,4,37.26,single_method_pi,TRUE,TRUE,Debit card
2026,1,,4,20,single_method_pi,TRUE,TRUE,Debit card
2027,1,,4,10,single_method_pi,TRUE,TRUE,Debit card
2030,1,,4,260,single_method_pi,TRUE,TRUE,Debit card
2031,1,,7,52,single_method_pi,FALSE,TRUE,Online banking bill payment
2033,1,,4,3.99,single_method_pi,TRUE,TRUE,Debit card
2039,1,,3,168.35,single_method_pi,FALSE,FALSE,Credit card
2041,1,,7,76.60000000000001,single_method_pi,FALSE,TRUE,Online banking bill payment
2043,1,,4,20.57,single_method_pi,TRUE,TRUE,Debit card
2050,1,,4,11.96,single_method_pi,TRUE,TRUE,Debit card
2051,1,,4,61.2,single_method_pi,TRUE,TRUE,Debit card
2058,1,,2,139.42000000000002,single_method_pi,TRUE,TRUE,Check
2059,1,,2,139.42000000000002,single_method_pi,TRUE,TRUE,Check
2060,1,,3,5.99,single_method_pi,FALSE,FALSE,Credit card
2061,1,,6,233.4,single_method_pi,FALSE,TRUE,Bank account number payment
2064,1,,2,1595,single_method_pi,TRUE,TRUE,Check
2066,1,,1,5.65,single_method_pi,TRUE,TRUE,Cash
2067,1,,1,29,single_method_pi,TRUE,TRUE,Cash
2069,1,,1,10.16,single_method_pi,TRUE,TRUE,Cash
2070,1,,3,3.73,single_method_pi,FALSE,FALSE,Credit card
2073,1,,3,27.62,single_method_pi,FALSE,FALSE,Credit card
2078,1,,1,3,single_method_pi,TRUE,TRUE,Cash
2079,1,,3,36.1,single_method_pi,FALSE,FALSE,Credit card
2080,1,,3,17.29,single_method_pi,FALSE,FALSE,Credit card
2081,1,,1,10,single_method_pi,TRUE,TRUE,Cash
2082,1,,3,16.39,single_method_pi,FALSE,FALSE,Credit card
2083,1,,3,13.96,single_method_pi,FALSE,FALSE,Credit card
2090,1,,11,688,single_method_pi,FALSE,TRUE,Account-to-account transfer
2091,1,,1,0.73,single_method_pi,TRUE,TRUE,Cash
2097,1,,4,6.62,single_method_pi,TRUE,TRUE,Debit card
2098,1,,3,4.78,single_method_pi,FALSE,FALSE,Credit card
2102,1,,1,200,single_method_pi,TRUE,TRUE,Cash
2106,1,,7,307.15000000000003,single_method_pi,FALSE,TRUE,Online banking bill payment
2107,1,,7,307.15000000000003,single_method_pi,FALSE,TRUE,Online banking bill payment
2109,1,,1,2,single_method_pi,TRUE,TRUE,Cash
2110,1,,1,7,single_method_pi,TRUE,TRUE,Cash
2111,1,,4,43,single_method_pi,TRUE,TRUE,Debit card
2128,1,,1,194.65,single_method_pi,TRUE,TRUE,Cash
2130,1,,1,6.48,single_method_pi,TRUE,TRUE,Cash
2131,1,,2,54.22,single_method_pi,TRUE,TRUE,Check
2133,1,,1,9.98,single_method_pi,TRUE,TRUE,Cash
2135,1,,1,10,single_method_pi,TRUE,TRUE,Cash
2136,1,,11,63.85,single_method_pi,FALSE,TRUE,Account-to-account transfer
2137,1,,1,5,single_method_pi,TRUE,TRUE,Cash
2138,1,,1,9.75,single_method_pi,TRUE,TRUE,Cash
