QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYA,CLOTHYA_,CLOTHMOA,CLOT_MOA,CLOTHXA,CLOTHXA_,CLOGFTA,CLOGFTA_,CLOTHA1,CLOTHA1_,CLOTHA2,CLOTHA2_,CLOTHA3,CLOTHA3_,CLOTHA4,CLOTHA4_,CLOTHA5,CLOTHA5_,CLOTHA6,CLOTHA6_,CLOTHA7,CLOTHA7_,CLOTHA8,CLOTHA8_,CLOTHA9,CLAPURCH,AGESEX1,CLOTHA9_,AGESEX1_,AGESEX2,AGESEX2_,AGESEX3,AGESEX3_,AGESEX4,AGESEX4_,AGESEX5,AGESEX5_,AGESEX6,AGESEX6_
20182,03907611,9,0,1,170,D,04,D,200,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907611,10,0,1,210,D,04,D,5,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907611,11,0,1,380,D,03,D,70,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,,A,A,,A,,A,,A,,A,,A
20182,03907621,1,0,1,150,D,04,D,300,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907661,3,0,1,270,D,03,D,,H,2,D,220,D,200,D,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907661,3,1,1,200,D,03,D,50,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907661,4,0,1,150,D,02,D,30,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907661,5,0,1,150,D,04,D,30,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907661,6,0,1,145,D,04,D,48,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907691,1,0,1,145,D,04,D,100,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907691,2,0,1,280,D,04,D,80,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907721,3,0,1,110,D,03,D,225,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907721,4,0,1,110,D,04,D,550,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907721,5,0,1,145,D,04,D,200,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907721,6,0,1,150,D,04,D,50,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907721,7,0,1,145,D,03,D,194,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907721,8,0,1,270,D,04,D,,H,2,D,180,D,145,D,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907721,8,1,1,180,D,04,D,53,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907721,8,2,1,145,D,04,D,98,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907721,9,0,1,280,D,03,D,70,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907721,10,0,1,280,D,04,D,18,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907721,11,0,1,280,D,03,D,120,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907741,2,0,1,150,D,02,D,85,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907741,3,0,1,150,D,03,D,85,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907741,4,0,1,170,D,04,D,160,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907741,5,0,1,280,D,04,D,300,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907741,6,0,1,280,D,03,D,180,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907741,7,0,1,380,D,02,D,120,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,,A,A,,A,,A,,A,,A,,A
20182,03907751,1,0,1,280,D,04,D,74,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907761,1,0,1,900,D,02,D,,H,2,D,150,D,200,D,220,D,230,D,280,D,145,D,,A,,A,,,3,A,D,4,D,,A,,A,,A,,A
20182,03907761,1,301,1,280,D,02,D,1215,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20182,03907761,1,302,1,145,D,02,D,594,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20182,03907761,1,401,1,230,D,02,D,97,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907761,1,402,1,280,D,02,D,1019,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907761,1,403,1,145,D,02,D,195,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907771,3,0,1,150,D,04,D,62,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907771,4,0,1,280,D,02,D,115,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907791,1,0,1,145,D,04,D,68,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907791,2,0,1,170,D,02,D,106,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907821,1,0,1,150,D,03,D,30,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907821,2,0,1,280,D,03,D,26,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907861,1,0,1,270,D,02,D,,H,2,D,145,D,210,D,200,D,150,D,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907861,1,1,1,145,D,02,D,68,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907861,1,2,1,210,D,02,D,20,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907861,1,3,1,200,D,02,D,22,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907861,1,4,1,150,D,02,D,90,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907891,1,0,1,275,D,03,D,,H,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20182,03907891,1,1,1,150,D,03,D,73,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20182,03907891,1,2,1,145,D,03,D,27,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20182,03907891,2,0,1,900,D,04,D,,H,2,D,900,D,150,D,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907891,2,1,1,145,D,04,D,5,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907891,2,2,1,150,D,04,D,62,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907891,2,3,1,200,D,04,D,5,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907891,2,4,1,240,D,04,D,6,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907891,2,5,1,280,D,04,D,22,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907891,3,0,1,900,D,04,F,,H,2,D,900,D,310,D,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907891,3,1,1,170,D,04,F,6,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907891,3,2,1,280,D,04,F,19,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907901,1,0,1,150,D,03,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,4,D,5,D,,A,,A,,A
20182,03907901,1,300,1,150,D,03,D,326,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20182,03907901,1,400,1,150,D,03,D,236,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907901,1,500,1,150,D,03,D,238,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20182,03907901,2,0,1,150,D,03,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,3,D,4,D,5,D,,A,,A
20182,03907901,2,200,1,150,D,03,D,294,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907901,2,300,1,150,D,03,D,288,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20182,03907901,2,400,1,150,D,03,D,209,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907901,2,500,1,150,D,03,D,209,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20182,03907901,3,0,1,310,D,13,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,5,D,,A,,A,,A,,A
20182,03907901,3,300,1,310,D,13,D,41,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20182,03907901,3,500,1,310,D,13,D,29,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20182,03907901,4,0,1,380,D,02,D,800,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,,A,A,,A,,A,,A,,A,,A
20182,03907911,3,0,1,270,D,03,D,,H,2,D,145,D,250,D,170,D,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20182,03907911,3,101,1,145,D,03,D,70,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907911,3,102,1,250,D,03,D,118,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907911,3,201,1,145,D,03,D,40,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907911,3,202,1,170,D,03,D,22,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907911,4,0,1,145,D,04,D,50,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907931,6,0,1,240,D,03,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20182,03907931,6,100,1,240,D,03,D,754,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907931,6,200,1,240,D,03,D,246,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907951,1,0,1,100,D,03,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,5,D,,A,,A,,A,,A
20182,03907951,1,400,1,100,D,03,D,15,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907951,1,500,1,100,D,03,D,15,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20182,03907951,2,0,1,275,D,02,D,,H,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,4,A,D,5,D,,A,,A,,A,,A
20182,03907951,2,401,1,150,D,02,D,25,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907951,2,402,1,145,D,02,D,25,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907951,2,501,1,150,D,02,D,6,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20182,03907951,2,502,1,145,D,02,D,44,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20182,03907951,3,0,1,275,D,03,D,,H,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,4,A,D,5,D,,A,,A,,A,,A
20182,03907951,3,401,1,150,D,03,D,25,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907951,3,402,1,145,D,03,D,25,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907951,3,501,1,150,D,03,D,6,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20182,03907951,3,502,1,145,D,03,D,44,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20182,03907951,4,0,1,275,D,04,D,,H,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,4,A,D,5,D,,A,,A,,A,,A
20182,03907951,4,401,1,150,D,04,D,25,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907951,4,402,1,145,D,04,D,25,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907951,4,501,1,150,D,04,D,5,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20182,03907951,4,502,1,145,D,04,D,45,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20182,03907951,5,0,1,145,D,03,D,50,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907951,6,0,1,145,D,03,D,50,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03907951,7,0,1,150,D,03,D,100,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907951,8,0,1,170,D,04,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,4,D,,A,,A,,A,,A
20182,03907951,8,200,1,170,D,04,D,58,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907951,8,400,1,170,D,04,D,42,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907951,9,0,1,280,D,03,D,30,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907951,10,0,1,280,D,03,D,50,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03907951,11,0,1,310,D,13,D,40,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20182,03907991,1,0,1,900,D,02,D,,H,2,D,280,D,150,D,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907991,1,1,1,280,D,02,D,14,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03907991,1,2,1,150,D,02,D,16,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908001,2,0,1,145,D,04,D,50,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908011,2,0,1,280,D,03,D,30,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908041,4,0,1,145,D,03,D,18,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03908071,1,0,1,145,D,03,D,35,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908082,1,0,1,150,D,02,D,22,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03908082,2,0,1,230,D,03,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03908091,1,0,1,230,D,03,D,100,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20182,03908091,2,0,1,230,D,04,D,50,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20182,03908091,3,0,1,280,D,04,D,80,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,F,,A,,A,,A,,A,,A
20182,03908091,4,0,1,310,D,13,D,30,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20182,03908131,2,0,1,270,D,02,D,,H,1,D,200,D,145,D,,A,,A,,A,,A,,A,,A,,,2,A,D,4,D,,A,,A,,A,,A
20182,03908131,2,201,1,200,D,02,D,174,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908131,2,202,1,145,D,02,D,118,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908131,2,401,1,200,D,02,D,16,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03908131,2,402,1,145,D,02,D,192,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03908131,3,0,1,900,D,02,D,,H,1,D,170,D,280,D,,A,,A,,A,,A,,A,,A,,,2,A,D,4,D,,A,,A,,A,,A
20182,03908131,3,201,1,170,D,02,D,203,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908131,3,202,1,280,D,02,D,147,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908131,3,401,1,170,D,02,D,91,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03908131,3,402,1,280,D,02,D,159,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03908151,11,0,1,275,D,03,D,,H,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,3,D,4,D,,A,,A
20182,03908151,11,101,1,150,D,03,D,112,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03908151,11,102,1,145,D,03,D,194,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03908151,11,201,1,150,D,03,D,56,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908151,11,202,1,145,D,03,D,44,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908151,11,301,1,150,D,03,D,37,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20182,03908151,11,302,1,145,D,03,D,61,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20182,03908151,11,401,1,150,D,03,D,10,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03908151,11,402,1,145,D,03,D,61,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03908151,12,0,1,280,D,03,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,3,D,4,D,,A,,A
20182,03908151,12,100,1,280,D,03,D,119,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03908151,12,200,1,280,D,03,D,41,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908151,12,300,1,280,D,03,D,38,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20182,03908151,12,400,1,280,D,03,D,27,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03908191,1,0,1,145,D,03,D,50,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908191,2,0,1,280,D,04,D,60,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908201,3,0,1,145,D,02,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,3,D,,A,,A,,A,,A
20182,03908201,3,100,1,145,D,02,D,81,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03908201,3,300,1,145,D,02,D,27,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20182,03908201,4,0,1,100,D,03,D,65,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908201,5,0,1,145,D,04,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,3,D,4,D,,A,,A
20182,03908201,5,100,1,145,D,04,D,92,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03908201,5,200,1,145,D,04,D,29,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908201,5,300,1,145,D,04,D,31,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20182,03908201,5,400,1,145,D,04,D,21,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20182,03908201,6,0,1,280,D,04,D,173,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03908201,7,0,1,280,D,03,D,65,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20182,03908221,3,0,1,100,D,03,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20182,03908221,3,100,1,100,D,03,D,784,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03908221,3,200,1,100,D,03,D,256,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908221,4,0,1,145,D,02,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20182,03908221,4,100,1,145,D,02,D,470,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03908221,4,200,1,145,D,02,D,154,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908221,5,0,1,150,D,03,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20182,03908221,5,100,1,150,D,03,D,235,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03908221,5,200,1,150,D,03,D,77,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908221,6,0,1,170,D,04,D,1040,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908221,7,0,1,200,D,04,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20182,03908221,7,100,1,200,D,04,D,78,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03908221,7,200,1,200,D,04,D,26,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908221,8,0,1,220,D,03,D,125,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908221,9,0,1,280,D,02,D,364,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03908221,10,0,1,380,D,03,D,90,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,,A,A,,A,,A,,A,,A,,A
20182,03908221,11,0,1,230,D,02,D,75,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20182,03908271,1,0,1,370,D,04,D,14,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,,A,A,,A,,A,,A,,A,,A
20182,03908291,1,0,1,900,D,03,D,,H,2,D,280,D,145,D,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20182,03908291,1,101,1,280,D,03,D,38,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03908291,1,102,1,145,D,03,D,38,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20182,03908291,1,201,1,280,D,03,D,12,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
