QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_
20184,03904843,37,0,1,,A,,A,,A,1,D,1,D,,A,50,D,50,D,50,D,111,D,111,D,111,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03904853,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,270,D,270,D,270,D,,A,1,D
20184,03904853,19,0,1,,A,,A,,A,1,D,1,D,,A,90,D,90,D,90,D,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03904883,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20184,03904883,34,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03904883,35,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,143,D,143,D,143,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03904903,22,0,1,,A,,A,,A,1,D,1,D,,A,91,E,91,E,91,E,154,E,154,E,154,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20184,03904903,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,83,D,83,D,83,D,,A,1,D
20184,03904913,30,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,115,D,115,D,115,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03904933,5,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03904963,43,0,1,,A,1,D,,A,1,D,1,D,,A,53,E,55,E,55,E,86,E,84,E,84,E,66,E,66,E,66,E,,A,,A,,A,2,D,1,D
20184,03904963,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20184,03904963,45,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,28,D,28,D,28,D,,A,1,D
20184,03904983,18,0,1,,A,,A,,A,1,D,2,D,,A,46,D,46,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03904983,19,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03904983,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,554,T,550,T,559,T,,A,1,D
20184,03904993,47,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03904993,48,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03904993,49,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,1,D
20184,03904993,50,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D
20184,03905003,27,0,1,,A,,A,2,D,1,D,2,D,,A,41,E,41,E,41,E,,A,,A,,A,,A,,A,,A,64,E,64,E,64,E,2,D,1,D
20184,03905003,28,0,1,,A,,A,,A,1,D,1,D,,A,78,E,77,E,77,E,99,E,100,E,100,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20184,03905023,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,15,D,15,D,,A,1,D
20184,03905023,19,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,35,D,35,D,35,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905033,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,66,D,66,D,66,D,,A,1,D
20184,03905063,5,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20184,03905133,46,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20184,03905133,47,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,104,D,104,D,104,D,,A,,A,,A,,A,1,D
20184,03905133,48,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,96,D,96,D,96,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905173,41,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,,A,,A,,A,1,D
20184,03905173,42,0,1,,A,,A,,A,1,D,1,D,,A,45,D,45,D,45,D,121,D,118,D,112,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20184,03905213,48,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,28,D,28,D,28,D,,A,,A,,A,,A,1,D
20184,03905213,49,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,86,D,86,D,86,D,,A,1,D
20184,03905213,50,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,127,D,127,D,127,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905213,51,0,1,,A,,A,,A,1,D,2,D,,A,72,D,72,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905233,9,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,34,D,34,D,34,D,,A,1,D
20184,03905233,10,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,56,E,56,E,98,E,39,E,39,E,65,E,,A,,A,,A,2,D,1,D
20184,03905253,74,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20184,03905253,75,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905253,76,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905273,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,156,D,156,D,156,D,,A,1,D
20184,03905313,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,63,D,63,D,63,D,,A,1,D
20184,03905343,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20184,03905343,14,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905353,17,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,47,D,47,D,47,D,,A,,A,,A,,A,1,D
20184,03905353,18,0,1,,A,,A,,A,1,D,1,D,,A,48,E,48,E,50,E,102,E,102,E,100,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20184,03905373,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20184,03905373,32,0,1,,A,,A,,A,1,D,1,D,,A,27,E,27,E,27,E,42,E,42,E,42,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20184,03905373,33,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,49,E,49,E,48,E,11,E,11,E,12,E,,A,,A,,A,2,D,1,D
20184,03905383,16,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,56,D,56,D,56,D,,A,,A,,A,,A,1,D
20184,03905383,17,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,105,D,105,D,105,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905393,19,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,92,D,92,D,92,D,,A,,A,,A,,A,1,D
20184,03905393,20,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,123,D,123,D,123,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905413,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,79,D,79,D,79,D,,A,1,D
20184,03905413,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20184,03905413,24,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905413,25,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905453,16,0,1,,A,,A,,A,1,D,1,D,,A,51,E,51,E,51,E,79,E,79,E,79,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20184,03905473,44,0,1,,A,1,D,,A,1,D,1,D,,A,125,E,125,E,121,E,195,E,195,E,191,E,44,E,44,E,52,E,,A,,A,,A,2,D,1,D
20184,03905473,45,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,554,T,550,T,559,T,,A,1,D
20184,03905513,9,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,57,D,57,D,57,D,,A,1,D
20184,03905513,10,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,,A,,A,,A,1,D
20184,03905583,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,94,D,94,D,94,D,,A,1,D
20184,03905583,18,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905633,21,0,1,,A,,A,2,D,1,D,2,D,,A,83,E,83,E,82,E,,A,,A,,A,,A,,A,,A,177,E,177,E,178,E,2,D,1,D
20184,03905633,22,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,59,D,59,D,59,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905643,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20184,03905643,30,0,1,,A,1,D,,A,1,D,1,D,,A,56,E,55,E,57,E,108,E,107,E,107,E,41,E,43,E,41,E,,A,,A,,A,2,D,1,D
20184,03905673,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D
20184,03905673,28,0,1,,A,1,D,,A,1,D,1,D,,A,76,E,76,E,76,E,142,E,142,E,142,E,71,E,71,E,71,E,,A,,A,,A,2,D,1,D
20184,03905713,41,0,1,,A,,A,,A,1,D,2,D,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905713,42,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,97,D,97,D,97,D,,A,1,D
20184,03905733,15,0,1,,A,1,D,,A,1,D,2,D,,A,71,E,71,E,71,E,,A,,A,,A,59,E,59,E,59,E,,A,,A,,A,2,D,1,D
20184,03905743,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20184,03905743,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20184,03905743,21,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905753,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,104,D,104,D,104,D,,A,1,D
20184,03905753,31,0,1,,A,,A,,A,1,D,1,D,,A,45,E,46,E,45,E,85,E,84,E,85,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20184,03905773,26,0,1,,A,1,D,2,D,1,D,2,D,,A,73,E,73,E,73,E,,A,,A,,A,66,E,64,E,64,E,112,E,114,E,114,E,2,D,1,D
20184,03905773,27,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,122,D,122,D,122,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905783,30,0,1,,A,1,D,,A,1,D,1,D,,A,35,D,35,D,35,D,51,D,51,D,51,D,93,D,93,D,93,D,,A,,A,,A,1,D,1,D
20184,03905783,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,78,D,78,D,78,D,,A,1,D
20184,03905793,48,0,1,,A,,A,,A,1,D,1,D,,A,55,E,54,E,54,E,70,E,71,E,71,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20184,03905793,49,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20184,03905833,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,44,D,44,D,44,D,,A,1,D
20184,03905863,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D
20184,03905863,15,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,208,D,208,D,208,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905893,22,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,79,D,79,D,79,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905893,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D
20184,03905893,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20184,03905953,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,107,D,108,D,108,D,,A,1,D
20184,03905953,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,101,D,101,D,101,D,,A,1,D
20184,03905953,37,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905973,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,260,D,260,D,260,D,,A,1,D
20184,03905973,26,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905993,14,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,35,D,35,D,35,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03905993,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,25,D,,A,1,D
20184,03906003,54,0,1,,A,,A,,A,1,D,2,D,,A,274,T,270,T,269,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906003,55,0,1,,A,1,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,37,E,37,E,37,E,113,E,113,E,113,E,,A,1,D
20184,03906023,22,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,,A,,A,1,D
20184,03906033,23,0,1,,A,,A,2,D,1,D,2,D,,A,54,E,54,E,54,E,,A,,A,,A,,A,,A,,A,106,E,106,E,106,E,2,D,1,D
20184,03906053,21,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,,A,,A,1,D
20184,03906053,22,0,1,,A,,A,,A,1,D,2,D,,A,130,D,130,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906053,23,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906103,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,1,D
20184,03906103,28,0,1,,A,,A,,A,1,D,1,D,,A,67,E,68,E,68,E,133,E,132,E,132,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20184,03906153,49,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20184,03906153,50,0,1,,A,1,D,,A,1,D,2,D,,A,60,E,59,E,59,E,,A,,A,,A,50,E,51,E,51,E,,A,,A,,A,2,D,1,D
20184,03906193,16,0,1,,A,1,D,,A,1,D,2,D,1,D,57,E,58,E,0,F,,A,,A,,A,63,E,62,E,,A,,A,,A,,A,2,D,1,D
20184,03906193,17,0,1,,A,,A,,A,1,D,1,D,1,D,0,F,0,F,36,E,0,F,0,F,64,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20184,03906223,19,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,,A,,A,,A,1,D
20184,03906223,20,0,1,,A,,A,,A,1,D,1,D,,A,52,E,52,E,53,E,88,E,88,E,87,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20184,03906223,21,0,1,,A,,A,2,D,1,D,2,D,,A,25,E,25,E,25,E,,A,,A,,A,,A,,A,,A,55,E,55,E,55,E,2,D,1,D
20184,03906253,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,94,D,94,D,94,D,,A,1,D
20184,03906253,18,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,130,D,130,D,130,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906283,47,0,1,0.24,D,,A,,A,1,D,2,D,,A,46,D,46,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906283,48,0,1,0.50,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,47,D,47,D,47,D,,A,1,D
20184,03906293,53,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,9,D,9,D,9,D,,A,,A,,A,,A,1,D
20184,03906293,54,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,365,D,365,D,365,D,,A,1,D
20184,03906293,55,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906293,56,0,1,,A,,A,,A,1,D,2,D,,A,92,D,92,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906303,41,0,1,,A,1,D,,A,1,D,2,D,,A,44,E,43,E,44,E,,A,,A,,A,36,E,37,E,36,E,,A,,A,,A,2,D,1,D
20184,03906333,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,360,D,360,D,360,D,,A,1,D
20184,03906333,33,0,1,,A,1,D,,A,1,D,2,D,,A,47,E,46,E,45,E,,A,,A,,A,39,E,40,E,41,E,,A,,A,,A,2,D,1,D
20184,03906363,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,62,D,,A,1,D
20184,03906403,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20184,03906433,3,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,1,D
20184,03906443,37,0,1,,A,,A,,A,1,D,2,D,,A,160,D,160,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906463,50,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,225,D,225,D,225,D,,A,1,D
20184,03906463,51,0,1,,A,,A,,A,1,D,2,D,,A,89,D,89,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906463,52,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,157,D,157,D,157,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906483,42,0,1,,A,1,D,,A,1,D,1,D,,A,50,E,44,E,52,E,84,E,75,E,86,E,44,E,41,E,45,E,,A,,A,,A,2,D,1,D
20184,03906493,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,83,D,83,D,83,D,,A,1,D
20184,03906493,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D
20184,03906493,19,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906523,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,190,D,190,D,190,D,,A,1,D
20184,03906533,40,0,1,,A,1,D,,A,1,D,1,D,,A,72,D,72,D,72,D,37,D,37,D,37,D,0,D,0,D,0,D,,A,,A,,A,1,D,1,D
20184,03906533,41,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,159,D,159,D,159,D,,A,1,D
20184,03906563,8,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,53,D,53,D,53,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906573,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,115,D,115,D,115,D,,A,1,D
20184,03906573,18,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906583,51,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,431,D,431,D,431,D,,A,1,D
20184,03906583,52,0,1,,A,,A,,A,1,D,1,D,,A,50,E,50,E,49,E,92,E,92,E,93,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20184,03906623,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,25,D,25,D,,A,1,D
20184,03906623,39,0,1,,A,,A,,A,1,D,1,D,,A,35,E,35,E,24,E,51,E,51,E,37,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20184,03906633,36,0,1,,A,1,D,,A,1,D,1,D,,A,76,E,88,E,72,E,124,E,147,E,121,E,62,E,75,E,60,E,,A,,A,,A,2,D,1,D
20184,03906633,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,91,D,186,D,99,D,,A,1,D
20184,03906633,38,0,1,,A,,A,,A,1,D,2,D,,A,37,D,37,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906663,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D
20184,03906663,38,0,1,,A,,A,,A,1,D,1,D,,A,57,E,57,E,58,E,93,E,93,E,92,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20184,03906683,41,0,1,,A,1,D,,A,1,D,1,D,,A,55,E,51,E,50,E,87,E,89,E,91,E,45,E,47,E,46,E,,A,,A,,A,2,D,1,D
20184,03906683,42,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20184,03906703,70,0,1,,A,1,D,,A,1,D,1,D,,A,74,E,79,E,71,E,117,E,109,E,119,E,62,E,65,E,63,E,,A,,A,,A,2,D,1,D
20184,03906703,71,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,66,D,66,D,66,D,,A,1,D
20184,03906733,6,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,95,D,30,D,,A,1,D
20184,03906743,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,307,D,350,D,350,D,,A,1,D
20184,03906743,32,0,1,,A,,A,,A,1,D,2,D,,A,74,D,74,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906753,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,97,D,97,D,97,D,,A,1,D
20184,03906763,34,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906803,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,54,D,54,D,54,D,,A,1,D
20184,03906863,36,0,1,,A,1,D,,A,1,D,2,D,,A,39,E,38,E,38,E,,A,,A,,A,26,E,27,E,27,E,,A,,A,,A,2,D,1,D
20184,03906863,37,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,64,D,64,D,64,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906863,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20184,03906893,26,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,74,D,74,D,74,D,,A,,A,,A,,A,1,D
20184,03906893,27,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,35,D,35,D,35,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906903,49,0,1,,A,1,D,,A,1,D,2,D,,A,39,E,38,E,39,E,,A,,A,,A,42,E,43,E,42,E,,A,,A,,A,2,D,1,D
20184,03906903,50,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,107,D,107,D,107,D,,A,,A,,A,,A,,A,,A,,A,2,D
20184,03906903,51,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,34,D,34,D,34,D,,A,1,D
20184,03906943,20,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,53,D,53,D,53,D,,A,,A,,A,,A,1,D
