QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_
20201,04295332,20,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,96,D,96,D,96,D,,A,,A,,A,,A,1,D
20201,04295332,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,39,D,39,D,39,D,,A,1,D
20201,04295392,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,46,D,46,D,46,D,,A,1,D
20201,04295392,31,0,1,,A,1,D,,A,1,D,2,D,,A,54,D,54,D,54,D,,A,,A,,A,42,D,42,D,42,D,,A,,A,,A,1,D,1,D
20201,04295392,32,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,130,D,135,D,135,D,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04295422,11,0,1,,A,,A,2,D,1,D,2,D,,A,13,E,13,E,13,E,,A,,A,,A,,A,,A,,A,22,E,22,E,22,E,2,D,1,D
20201,04295422,12,0,1,,A,,A,2,D,1,D,2,D,,A,31,E,32,E,31,E,,A,,A,,A,,A,,A,,A,54,E,53,E,54,E,2,D,1,D
20201,04295422,13,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04295542,7,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04295542,8,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20201,04295552,30,0,1,,A,,A,2,D,1,D,2,D,,A,282,U,283,U,279,U,,A,,A,,A,,A,,A,,A,295,E,300,E,300,E,2,D,1,D
20201,04295552,31,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04295562,9,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04295572,21,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,128,D,128,D,128,D,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04295572,22,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,52,D,52,D,52,D,,A,,A,,A,,A,1,D
20201,04295572,23,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,,A,,A,1,D
20201,04295602,54,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,320,D,320,D,320,D,,A,1,D
20201,04295602,55,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04295622,53,0,1,,A,1,D,,A,1,D,1,D,,A,56,G,59,G,48,G,90,G,95,G,83,G,54,G,56,G,49,G,,A,,A,,A,2,D,1,D
20201,04295622,54,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,90,D,,A,1,D
20201,04295642,38,0,1,,A,1,D,,A,1,D,1,D,,A,70,D,70,D,70,D,75,D,75,D,75,D,26,D,35,D,35,D,,A,,A,,A,1,D,1,D
20201,04295642,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20201,04295652,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,83,D,83,D,83,D,,A,1,D
20201,04295652,24,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,212,D,212,D,212,D,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04295662,32,0,1,,A,,A,,A,1,D,2,D,,A,82,D,82,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04295672,12,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04295672,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20201,04295692,29,0,1,,A,1,D,,A,1,D,1,D,,A,60,E,57,E,58,E,113,E,115,E,114,E,51,E,52,E,52,E,,A,,A,,A,2,D,1,D
20201,04295702,31,0,1,,A,,A,,A,1,D,1,D,,A,89,E,88,E,90,E,157,E,158,E,156,E,,A,,A,,A,,A,,A,,A,1,D,2,D
20201,04295712,50,0,1,,A,,A,,A,1,D,2,D,,A,23,D,23,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04295722,44,0,1,,A,1,D,,A,1,D,1,D,,A,66,E,66,E,67,E,113,E,113,E,119,E,56,E,56,E,58,E,,A,,A,,A,2,D,1,D
20201,04295722,45,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,61,D,61,D,61,D,,A,1,D
20201,04295752,16,0,1,,A,1,D,,A,1,D,1,D,,A,49,E,49,E,48,E,84,E,83,E,84,E,32,E,33,E,33,E,,A,,A,,A,2,D,1,D
20201,04295762,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,184,D,184,D,184,D,,A,1,D
20201,04295762,33,0,1,,A,,A,,A,1,D,2,D,,A,91,D,91,D,91,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04295772,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20201,04295772,22,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04295782,24,0,1,,A,1,D,,A,1,D,1,D,,A,64,E,64,E,65,E,89,E,91,E,89,E,47,E,45,E,46,E,,A,,A,,A,2,D,1,D
20201,04295782,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20201,04295832,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,25,D,,A,1,D
20201,04295832,14,0,1,,A,,A,,A,1,D,1,D,,A,34,E,35,E,34,E,53,E,52,E,53,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20201,04295842,30,0,1,0.01,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,248,D,248,D,248,D,,A,1,D
20201,04295852,41,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20201,04295852,42,0,1,,A,,A,,A,1,D,1,D,,A,69,E,69,E,69,E,141,E,141,E,141,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20201,04295892,30,0,1,,A,1,D,,A,1,D,1,D,,A,45,E,47,E,49,E,70,E,68,E,67,E,35,E,35,E,34,E,,A,,A,,A,2,D,1,D
20201,04295932,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,1,D
20201,04295932,39,0,1,,A,,A,,A,1,D,2,D,,A,125,D,125,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04295942,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,197,D,197,D,197,D,,A,1,D
20201,04295942,29,0,1,,A,,A,,A,1,D,1,D,,A,46,E,47,E,46,E,67,E,66,E,67,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20201,04295982,45,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,185,D,185,D,186,D,,A,1,D
20201,04295982,46,0,1,,A,,A,2,D,2,D,1,D,,A,,A,,A,,A,31,E,32,E,32,E,,A,,A,,A,48,E,47,E,47,E,2,D,1,D
20201,04295982,47,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296012,12,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,78,D,78,D,78,D,,A,,A,,A,,A,1,D
20201,04296062,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20201,04296062,30,0,1,,A,,A,,A,1,D,2,D,,A,75,D,125,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296072,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,109,D,109,D,109,D,,A,1,D
20201,04296072,45,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,,A,,A,1,D
20201,04296072,46,0,1,,A,,A,,A,1,D,2,D,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296072,47,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,154,D,154,D,154,D,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296142,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20201,04296142,23,0,1,,A,1,D,,A,1,D,1,D,,A,37,E,37,E,37,E,71,E,71,E,72,E,42,E,42,E,41,E,,A,,A,,A,2,D,1,D
20201,04296152,11,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,85,D,85,D,85,D,,A,,A,,A,,A,1,D
20201,04296202,47,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20201,04296212,9,0,1,,A,,A,2,D,1,D,2,D,,A,52,G,29,G,90,G,,A,,A,,A,,A,,A,,A,74,G,41,G,129,G,2,D,1,D
20201,04296282,45,0,1,,A,1,D,,A,1,D,1,D,,A,30,E,30,E,30,E,56,E,56,E,55,E,64,E,64,E,65,E,,A,,A,,A,2,D,1,D
20201,04296282,46,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20201,04296282,47,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20201,04296282,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20201,04296292,9,0,1,,A,,A,,A,1,D,2,D,,A,28,D,28,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296292,10,0,1,,A,,A,2,D,1,D,2,D,,A,17,E,17,E,17,E,,A,,A,,A,,A,,A,,A,20,E,20,E,20,E,2,D,1,D
20201,04296302,18,0,1,,A,1,D,2,D,2,D,1,D,,A,,A,,A,,A,84,E,84,E,84,E,49,E,47,E,49,E,67,E,69,E,67,E,2,D,1,D
20201,04296362,34,0,1,,A,1,D,,A,1,D,1,D,,A,62,E,61,E,60,E,111,E,112,E,111,E,52,E,52,E,54,E,,A,,A,,A,2,D,1,D
20201,04296362,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,53,D,53,D,53,D,,A,1,D
20201,04296372,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,105,D,105,D,105,D,,A,1,D
20201,04296372,14,0,1,,A,,A,,A,1,D,2,D,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296382,19,0,1,,A,1,D,,A,1,D,2,D,,A,150,D,150,D,150,D,,A,,A,,A,50,D,50,D,50,D,,A,,A,,A,1,D,1,D
20201,04296382,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20201,04296402,45,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,191,D,191,D,191,D,,A,1,D
20201,04296402,46,0,1,,A,,A,,A,1,D,2,D,,A,147,D,147,D,147,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296412,43,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,312,D,349,D,351,D,,A,1,D
20201,04296442,37,0,1,,A,1,D,,A,1,D,1,D,,A,30,E,29,E,29,E,26,D,26,D,26,D,24,E,25,E,25,E,,A,,A,,A,1,D,1,D
20201,04296442,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,96,D,96,D,96,D,,A,1,D
20201,04296492,12,0,1,,A,,A,2,D,1,D,1,D,,A,13,G,117,E,117,E,20,G,166,E,166,E,,A,,A,,A,19,G,167,E,167,E,2,D,1,D
20201,04296502,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20201,04296502,49,0,1,,A,,A,,A,1,D,1,D,,A,46,E,46,E,44,E,74,E,74,E,76,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20201,04296522,42,0,1,,A,1,D,,A,1,D,1,D,,A,82,E,84,E,84,E,139,E,143,E,147,E,70,E,73,E,73,E,,A,,A,,A,2,D,1,D
20201,04296522,43,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,86,D,86,D,86,D,,A,1,D
20201,04296532,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20201,04296532,37,0,1,,A,,A,,A,1,D,1,D,,A,58,E,58,E,60,E,82,E,82,E,80,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20201,04296542,47,0,1,,A,1,D,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,20,D,20,D,20,D,,A,,A,,A,1,D,1,D
20201,04296542,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20201,04296542,49,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296552,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,261,D,261,D,261,D,,A,1,D
20201,04296552,29,0,1,,A,,A,,A,1,D,2,D,,A,69,D,69,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296552,30,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,58,D,58,D,58,D,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296572,29,0,1,,A,1,D,,A,1,D,1,D,,A,32,D,32,D,32,D,88,D,88,D,88,D,34,D,34,D,34,D,,A,,A,,A,1,D,1,D
20201,04296572,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,1,D
20201,04296613,7,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20201,04296613,8,0,1,,A,,A,,A,1,D,1,D,,A,26,E,26,E,26,E,34,E,34,E,34,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20201,04296622,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,241,D,241,D,241,D,,A,1,D
20201,04296622,21,0,1,,A,,A,,A,1,D,2,D,,A,66,D,66,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296652,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20201,04296652,20,0,1,,A,,A,,A,1,D,2,D,,A,58,D,58,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296672,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,93,D,93,D,93,D,,A,1,D
20201,04296672,26,0,1,,A,,A,,A,1,D,1,D,,A,97,E,97,E,97,E,147,E,147,E,147,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20201,04296732,55,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,289,D,289,D,289,D,,A,1,D
20201,04296732,56,0,1,,A,,A,,A,1,D,2,D,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296762,86,0,1,,A,1,D,,A,1,D,1,D,,A,36,E,36,E,36,E,50,E,50,E,52,E,30,E,30,E,28,E,,A,,A,,A,2,D,1,D
20201,04296762,87,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20201,04296762,88,0,1,,A,1,D,,A,1,D,1,D,,A,68,E,78,E,77,E,94,E,107,E,108,E,53,E,60,E,60,E,,A,,A,,A,2,D,1,D
20201,04296772,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20201,04296772,20,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296782,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,88,D,88,D,88,D,,A,1,D
20201,04296812,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D
20201,04296812,16,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296822,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,175,D,175,D,175,D,,A,1,D
20201,04296822,32,0,1,,A,,A,,A,1,D,2,D,,A,175,D,175,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296834,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20201,04296834,14,0,1,,A,,A,,A,1,D,2,D,,A,43,D,43,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296842,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20201,04296842,14,0,1,,A,,A,,A,1,D,2,D,,A,53,D,53,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296892,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,197,D,197,D,197,D,,A,1,D
20201,04296892,27,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296912,43,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20201,04296912,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20201,04296912,45,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296912,46,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296912,47,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,275,D,275,D,275,D,,A,1,D
20201,04296922,7,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20201,04296942,40,0,1,,A,1,D,,A,1,D,1,D,,A,43,E,44,E,44,E,78,E,76,E,76,E,29,E,30,E,30,E,,A,,A,,A,2,D,1,D
20201,04296942,41,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D
20201,04296952,31,0,1,,A,1,D,,A,2,D,2,D,5,D,,A,,A,,A,,A,,A,,A,150,D,0,D,0,D,,A,,A,,A,,A,1,D
20201,04296952,32,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,191,D,161,D,161,D,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296952,33,0,1,,A,,A,,A,1,D,2,D,,A,106,D,125,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04296952,34,0,1,,A,,A,2,D,2,D,2,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,288,D,0,D,0,D,,A,1,D
20201,04296992,64,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,85,D,85,D,85,D,,A,,A,,A,,A,1,D
20201,04296992,65,0,1,,A,,A,,A,1,D,1,D,,A,97,E,101,E,97,E,165,E,161,E,165,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20201,04296992,66,0,1,,A,,A,,A,1,D,2,D,,A,282,T,283,T,279,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04297022,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,240,D,240,D,240,D,,A,1,D
20201,04297034,27,0,1,,A,1,D,,A,1,D,1,D,,A,40,E,39,E,39,E,55,E,54,E,57,E,38,E,36,E,37,E,,A,,A,,A,2,D,1,D
20201,04297034,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,37,D,38,D,47,D,,A,1,D
20201,04297052,7,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04297052,8,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,1,D
20201,04297092,25,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,35,D,45,D,40,D,,A,,A,,A,,A,1,D
20201,04297092,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,160,D,40,D,,A,1,D
20201,04297092,27,0,1,,A,,A,,A,1,D,2,D,,A,45,D,61,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04297112,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20201,04297112,17,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04297132,22,0,1,,A,1,D,,A,1,D,1,D,,A,56,E,55,E,55,E,76,E,79,E,79,E,48,E,46,E,46,E,,A,,A,,A,2,D,1,D
20201,04297132,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D
20201,04297152,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,48,D,48,D,48,D,,A,1,D
20201,04297152,30,0,1,,A,,A,,A,1,D,1,D,,A,47,E,47,E,47,E,88,E,88,E,88,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20201,04297172,55,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,95,D,95,D,95,D,,A,1,D
20201,04297172,56,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04297172,57,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04297202,27,0,1,,A,1,D,,A,1,D,2,D,,A,67,E,68,E,67,E,,A,,A,,A,30,E,29,E,30,E,,A,,A,,A,2,D,1,D
20201,04297202,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,175,D,175,D,175,D,,A,1,D
20201,04297222,31,0,1,,A,1,D,,A,1,D,2,D,,A,96,D,66,D,96,D,,A,,A,,A,114,D,159,D,119,D,,A,,A,,A,1,D,1,D
20201,04297222,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,215,D,215,D,215,D,,A,1,D
20201,04297222,33,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04297232,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D
20201,04297232,33,0,1,,A,,A,,A,1,D,1,D,,A,71,E,69,E,69,E,95,E,97,E,97,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20201,04297262,22,0,1,,A,,A,2,D,2,D,2,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,43,D,,A,1,D
20201,04297284,26,0,1,,A,,A,,A,1,D,2,D,,A,140,D,140,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04297284,27,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,110,D,110,D,110,D,,A,,A,,A,,A,,A,,A,,A,2,D
20201,04297284,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20201,04297342,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20201,04297342,36,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,170,D,170,D,170,D,,A,,A,,A,,A,,A,,A,,A,2,D
