QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYA,CLOTHYA_,CLOTHMOA,CLOT_MOA,CLOTHXA,CLOTHXA_,CLOGFTA,CLOGFTA_,CLOTHA1,CLOTHA1_,CLOTHA2,CLOTHA2_,CLOTHA3,CLOTHA3_,CLOTHA4,CLOTHA4_,CLOTHA5,CLOTHA5_,CLOTHA6,CLOTHA6_,CLOTHA7,CLOTHA7_,CLOTHA8,CLOTHA8_,CLOTHA9,CLAPURCH,AGESEX1,CLOTHA9_,AGESEX1_,AGESEX2,AGESEX2_,AGESEX3,AGESEX3_,AGESEX4,AGESEX4_,AGESEX5,AGESEX5_,AGESEX6,AGESEX6_
20201,04241023,2,1,1,100,D,12,D,288,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241023,2,2,1,145,D,12,D,205,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241023,2,3,1,170,D,12,D,411,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241023,2,4,1,200,D,12,D,411,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241023,2,5,1,210,D,12,D,74,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241023,2,6,1,220,D,12,D,123,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241023,2,7,1,230,D,12,D,32,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241023,2,8,1,280,D,12,D,456,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241023,3,0,1,900,D,12,D,,H,2,D,900,D,280,D,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241023,3,1,1,100,D,12,D,72,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241023,3,2,1,145,D,12,D,51,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241023,3,3,1,170,D,12,D,102,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241023,3,4,1,200,D,12,D,106,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241023,3,5,1,210,D,12,D,18,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241023,3,6,1,220,D,12,D,30,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241023,3,7,1,230,D,12,D,8,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241023,3,8,1,280,D,12,D,113,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241053,1,0,1,900,D,01,D,,H,2,D,210,D,280,D,900,D,100,D,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241053,1,1,1,100,D,01,D,51,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241053,1,2,1,145,D,01,D,72,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241053,1,3,1,210,D,01,D,25,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241053,1,4,1,230,D,01,D,51,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241053,1,5,1,280,D,01,D,51,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241103,5,0,1,200,D,02,D,27,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241103,6,0,2,145,D,12,D,,H,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20201,04241103,6,100,2,145,D,12,D,24,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241103,6,200,2,145,D,12,D,12,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241203,2,0,2,270,D,12,D,,H,2,D,150,D,170,D,145,D,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241203,2,1,2,150,D,12,D,71,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241203,2,2,2,170,D,12,D,51,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241203,2,3,2,145,D,12,D,78,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241213,2,0,1,200,D,12,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241233,7,0,1,145,D,02,D,70,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241273,1,0,1,145,D,01,D,22,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241273,2,0,1,145,D,12,D,22,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241273,3,0,1,145,D,02,D,22,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241273,4,0,1,230,D,01,D,22,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241273,5,0,1,280,D,02,D,22,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241373,4,0,1,220,D,12,D,160,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241373,5,0,1,145,D,12,D,25,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241373,6,0,1,210,D,12,D,20,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241373,7,0,1,230,D,12,D,300,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241403,2,0,1,100,D,12,D,80,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241403,3,0,1,100,D,12,D,80,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241403,4,0,1,100,D,12,D,60,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20201,04241403,5,0,1,110,D,02,D,180,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241403,6,0,1,145,D,02,D,110,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241403,7,0,1,150,D,02,D,42,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241403,8,0,1,170,D,02,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241403,9,0,1,200,D,02,D,262,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241403,10,0,1,220,D,02,D,34,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241403,11,0,1,230,D,02,D,280,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241403,12,0,1,280,D,12,D,150,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20201,04241423,8,0,1,100,D,12,D,16,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241423,9,0,1,100,D,01,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241423,10,0,1,145,D,12,D,33,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241423,11,0,1,145,D,01,D,41,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241423,12,0,1,150,D,01,D,19,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241423,13,0,1,170,D,01,D,5,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241423,14,0,1,170,D,02,D,5,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241423,15,0,1,180,D,01,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241423,16,0,1,200,D,01,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241423,17,0,1,210,D,12,D,5,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241423,18,0,1,210,D,01,D,24,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241423,19,0,1,220,D,12,D,22,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241423,20,0,1,220,D,01,D,22,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241423,21,0,1,280,D,01,D,92,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241423,22,0,1,380,D,01,D,39,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,,A,A,,A,,A,,A,,A,,A
20201,04241423,23,0,2,150,D,12,D,38,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241463,4,0,1,275,D,01,D,,H,2,D,145,D,150,D,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20201,04241463,4,1,1,145,D,01,D,38,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20201,04241463,4,2,1,150,D,01,D,58,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20201,04241463,5,0,1,275,D,01,D,,H,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20201,04241463,5,1,1,150,D,01,D,73,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20201,04241463,5,2,1,145,D,01,D,12,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20201,04241463,6,0,1,275,D,01,D,,H,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241463,6,1,1,150,D,01,D,39,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241463,6,2,1,145,D,01,D,25,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241463,7,0,1,170,D,01,D,107,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241463,8,0,1,280,D,01,D,21,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20201,04241463,9,0,2,280,D,12,D,69,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241563,3,0,1,270,D,02,D,,H,2,D,150,D,220,D,145,D,,A,,A,,A,,A,,A,,,2,A,D,1,D,,A,,A,,A,,A
20201,04241563,3,101,1,150,D,02,D,77,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241563,3,102,1,220,D,02,D,48,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241563,3,103,1,145,D,02,D,53,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241563,3,201,1,150,D,02,D,40,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241563,3,202,1,220,D,02,D,26,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241563,3,203,1,145,D,02,D,24,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241583,2,0,1,900,D,12,D,,H,2,D,150,D,280,D,220,D,145,D,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20201,04241583,2,1,1,150,D,12,D,82,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20201,04241583,2,2,1,280,D,12,D,98,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20201,04241583,2,3,1,220,D,12,D,16,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20201,04241583,2,4,1,145,D,12,D,84,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20201,04241583,3,0,1,275,D,12,D,,H,1,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241583,3,1,1,150,D,12,D,58,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241583,3,2,1,145,D,12,D,62,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241583,4,0,1,275,D,01,D,,H,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241583,4,1,1,150,D,01,D,38,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241583,4,2,1,145,D,01,D,42,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241583,5,0,1,150,D,12,D,75,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241603,3,0,1,100,D,12,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,3,D,,A,,A,,A,,A
20201,04241603,3,300,1,100,D,12,D,173,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20201,04241603,3,400,1,100,D,12,D,312,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20201,04241603,4,0,1,145,D,12,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20201,04241603,4,100,1,145,D,12,D,413,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241603,4,200,1,145,D,12,D,207,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241623,2,0,1,145,D,12,D,,H,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,4,D,,A,,A,,A,,A
20201,04241623,2,300,1,145,D,12,D,17,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20201,04241623,2,400,1,145,D,12,D,33,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20201,04241623,3,0,1,310,D,13,D,20,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20201,04241713,2,0,1,200,D,02,D,20,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241713,3,0,2,230,D,12,D,29,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241723,3,0,1,270,D,12,D,,H,2,D,200,D,145,D,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241723,3,1,1,200,D,12,D,14,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241723,3,2,1,145,D,12,D,36,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241763,1,0,1,145,D,12,D,109,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241763,2,0,1,250,D,02,D,272,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241863,6,0,1,230,D,01,D,22,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241863,7,0,2,270,D,12,D,,H,,B,100,D,145,D,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20201,04241863,7,501,2,100,D,12,D,251,E,,B,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20201,04241863,7,502,2,145,D,12,D,182,E,,B,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20201,04241863,8,0,2,370,D,12,D,141,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,,A,A,,A,,A,,A,,A,,A
20201,04241863,9,0,2,380,D,12,D,217,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,,A,A,,A,,A,,A,,A,,A
20201,04241913,1,0,1,280,D,02,D,20,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04241943,1,0,1,150,D,01,D,40,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241943,2,0,1,145,D,01,D,20,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241983,1,0,1,275,D,01,D,,H,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241983,1,1,1,150,D,01,D,120,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241983,1,2,1,145,D,01,D,140,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241983,2,0,1,280,D,01,D,100,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04241983,3,0,1,310,D,13,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,4,D,,A,,A,,A,,A
20201,04241983,3,300,1,310,D,13,D,45,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20201,04241983,3,400,1,310,D,13,D,80,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20201,04241983,4,0,1,310,D,01,D,60,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20201,04241983,5,0,1,310,D,02,D,60,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20201,04241983,6,0,2,230,D,12,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,4,D,,A,,A,,A,,A
20201,04241983,6,300,2,230,D,12,D,7,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20201,04241983,6,400,2,230,D,12,D,13,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20201,04242053,4,0,1,310,D,13,D,25,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20201,04242063,1,0,1,145,D,12,D,15,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04242063,2,0,1,200,D,12,D,15,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04242073,5,0,1,280,D,12,D,87,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242123,1,0,1,270,D,02,D,,H,2,D,100,D,145,D,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242123,1,1,1,100,D,02,D,29,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242123,1,2,1,145,D,02,D,21,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242163,1,0,1,150,D,02,D,100,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242163,2,0,1,145,D,02,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20201,04242163,2,100,1,145,D,02,D,67,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04242163,2,200,1,145,D,02,D,33,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242163,3,0,2,220,D,12,D,19,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242253,3,0,1,145,D,01,D,54,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242253,4,0,1,275,D,02,D,,H,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242253,4,1,1,150,D,02,D,22,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242253,4,2,1,145,D,02,D,32,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242253,5,0,1,280,D,02,D,107,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242253,6,0,2,900,D,12,D,,H,2,D,150,D,280,D,145,D,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242253,6,1,2,150,D,12,D,89,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242253,6,2,2,280,D,12,D,95,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242253,6,3,2,145,D,12,D,138,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242273,1,0,1,100,D,02,D,60,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04242293,4,0,1,145,D,12,D,,H,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20201,04242293,4,100,1,145,D,12,D,133,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04242293,4,200,1,145,D,12,D,67,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242293,5,0,1,275,D,12,D,,H,2,D,145,D,150,D,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04242293,5,1,1,145,D,12,D,150,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04242293,5,2,1,150,D,12,D,100,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04242293,6,0,1,150,D,12,D,150,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04242293,7,0,1,380,D,12,D,200,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,,A,A,,A,,A,,A,,A,,A
20201,04242403,1,0,1,100,D,12,D,150,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242434,3,0,1,145,D,12,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20201,04242434,3,100,1,145,D,12,D,100,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04242434,3,200,1,145,D,12,D,50,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242434,4,0,1,270,D,02,D,,H,2,D,150,D,210,D,145,D,,A,,A,,A,,A,,A,,,1,A,D,2,D,4,D,,A,,A,,A
20201,04242434,4,101,1,150,D,02,D,25,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04242434,4,102,1,210,D,02,D,4,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04242434,4,103,1,145,D,02,D,11,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20201,04242434,4,201,1,150,D,02,D,6,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242434,4,202,1,210,D,02,D,4,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20201,04242434,4,203,1,145,D,02,D,10,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
